timestamp,temperature,pressure,humidity,altitude,uv
6728, 16.71, 0.93, 63, 694.17, 1.08
6771, 16.71, 0.93, 63, 694.17, 1.08
6815, 16.71, 0.93, 63, 694.44, 1.08
6859, 16.71, 0.93, 63, 694.44, 1.08
6902, 16.71, 0.93, 62, 694.62, 1.08
6946, 16.71, 0.93, 62, 694.62, 1.08
6990, 16.71, 0.93, 62, 694.62, 1.08
7033, 16.71, 0.93, 62, 694.35, 1.08
7078, 16.71, 0.93, 62, 694.35, 1.08
7122, 16.72, 0.93, 62, 694.44, 1.08
7165, 16.72, 0.93, 62, 694.44, 1.08
7209, 16.72, 0.93, 62, 694.44, 1.08
7253, 16.72, 0.93, 62, 694.44, 1.08
7296, 16.72, 0.93, 62, 694.44, 1.08
7340, 16.72, 0.93, 62, 694.44, 1.08
7384, 16.73, 0.93, 62, 694.26, 1.08
7427, 16.73, 0.93, 62, 694.26, 1.08
7471, 16.73, 0.93, 62, 694.26, 1.12
7515, 16.72, 0.93, 62, 694.35, 1.12
7558, 16.72, 0.93, 62, 694.35, 1.17
7602, 16.73, 0.93, 62, 693.99, 1.17
7645, 16.73, 0.93, 62, 693.99, 1.17
7689, 16.73, 0.93, 62, 693.55, 1.42
7733, 16.73, 0.93, 62, 693.55, 1.71
7776, 16.73, 0.93, 62, 694.08, 1.91
7820, 16.73, 0.93, 62, 694.08, 1.96
7864, 16.74, 0.93, 62, 694.08, 2.00
7907, 16.74, 0.93, 62, 694.08, 2.05
7951, 16.74, 0.93, 62, 694.08, 2.10
7995, 16.75, 0.93, 62, 694.17, 2.15
8038, 16.75, 0.93, 62, 694.17, 2.15
8082, 16.76, 0.93, 62, 693.90, 2.20
8126, 16.76, 0.93, 62, 693.90, 2.15
8169, 16.76, 0.93, 62, 693.90, 2.10
8213, 16.76, 0.93, 62, 693.90, 2.05
8257, 16.77, 0.93, 62, 694.08, 1.96
8300, 16.77, 0.93, 62, 694.08, 1.86
8344, 16.78, 0.93, 62, 694.44, 1.81
8388, 16.78, 0.93, 62, 694.44, 1.81
8431, 16.78, 0.93, 62, 694.44, 1.81
8475, 16.79, 0.93, 62, 694.17, 1.81
8519, 16.79, 0.93, 62, 694.17, 1.86
8562, 16.81, 0.93, 62, 694.08, 1.91
8606, 16.81, 0.93, 62, 694.08, 2.00
8650, 16.81, 0.93, 62, 694.17, 2.10
8693, 16.81, 0.93, 62, 694.17, 2.15
8737, 16.82, 0.93, 62, 694.08, 2.15
8781, 16.82, 0.93, 62, 694.08, 2.10
8824, 16.82, 0.93, 61, 694.26, 2.05
8869, 16.82, 0.93, 61, 694.26, 2.10
8913, 16.82, 0.93, 61, 694.26, 1.96
8958, 16.83, 0.93, 61, 694.26, 2.15
9000, 16.83, 0.93, 61, 694.26, 2.30
9043, 16.84, 0.93, 61, 693.55, 2.39
9087, 16.84, 0.93, 61, 693.55, 2.39
9131, 16.84, 0.93, 61, 694.08, 2.05
9174, 16.84, 0.93, 61, 694.08, 1.76
9218, 16.86, 0.93, 61, 693.73, 1.61
9262, 16.86, 0.93, 61, 693.73, 1.52
9305, 16.86, 0.93, 61, 693.64, 1.42
9349, 16.86, 0.93, 61, 693.64, 1.37
9393, 16.86, 0.93, 61, 693.64, 1.37
9436, 16.87, 0.93, 61, 693.64, 1.37
9480, 16.87, 0.93, 61, 693.64, 1.37
9524, 16.88, 0.93, 61, 693.73, 1.37
9567, 16.88, 0.93, 61, 693.73, 1.32
9611, 16.89, 0.93, 61, 694.17, 1.32
9655, 16.89, 0.93, 61, 694.17, 1.32
9698, 16.90, 0.93, 61, 694.44, 1.32
9742, 16.90, 0.93, 61, 694.44, 1.37
9786, 16.91, 0.93, 61, 694.26, 1.37
9829, 16.91, 0.93, 61, 694.26, 1.37
9873, 16.91, 0.93, 61, 694.26, 1.37
9917, 16.91, 0.93, 61, 694.44, 1.37
9960, 16.91, 0.93, 61, 694.44, 1.37
10004, 16.91, 0.93, 61, 693.90, 1.37
10049, 16.91, 0.93, 61, 693.90, 1.37
10093, 16.91, 0.93, 60, 693.82, 1.37
10138, 16.91, 0.93, 60, 693.82, 1.37
10183, 16.92, 0.93, 60, 693.82, 1.37
10227, 16.92, 0.93, 60, 693.82, 1.42
10272, 16.92, 0.93, 60, 694.17, 1.42
10317, 16.92, 0.93, 60, 694.17, 1.42
10361, 16.92, 0.93, 60, 693.90, 1.42
10407, 16.92, 0.93, 60, 693.90, 1.42
10452, 16.92, 0.93, 60, 693.90, 1.42
10496, 16.93, 0.93, 60, 693.82, 1.42
10541, 16.93, 0.93, 60, 693.82, 1.42
10586, 16.94, 0.93, 60, 694.08, 1.42
10630, 16.94, 0.93, 60, 694.08, 1.42
10675, 16.94, 0.93, 60, 693.99, 1.37
10720, 16.94, 0.93, 60, 693.99, 1.37
10764, 16.94, 0.93, 60, 694.08, 1.37
10809, 16.94, 0.93, 60, 694.08, 1.37
10854, 16.94, 0.93, 60, 694.17, 1.37
10898, 16.94, 0.93, 60, 694.17, 1.37
10943, 16.95, 0.93, 60, 694.17, 1.37
10988, 16.95, 0.93, 60, 694.17, 1.37
11032, 16.95, 0.93, 60, 694.17, 1.37
11077, 16.95, 0.93, 60, 694.26, 1.61
11122, 16.95, 0.93, 60, 694.26, 1.76
11166, 16.95, 0.93, 60, 694.26, 1.86
11211, 16.95, 0.93, 60, 694.26, 1.86
11256, 16.96, 0.93, 60, 694.17, 1.86
11301, 16.96, 0.93, 60, 694.17, 1.76
11346, 16.96, 0.93, 60, 694.26, 1.61
11391, 16.96, 0.93, 60, 694.26, 1.56
11435, 16.96, 0.93, 60, 694.26, 1.52
11480, 16.96, 0.93, 60, 694.26, 1.52
11525, 16.98, 0.93, 60, 694.08, 1.52
11569, 16.98, 0.93, 60, 694.08, 1.47
11614, 16.98, 0.93, 60, 693.99, 1.47
11659, 16.98, 0.93, 60, 693.99, 1.47
11703, 16.98, 0.93, 60, 693.99, 1.47
11748, 16.99, 0.93, 60, 693.99, 1.47
11793, 16.99, 0.93, 60, 693.99, 1.47
11837, 17.00, 0.93, 60, 693.64, 1.47
11882, 17.00, 0.93, 60, 693.64, 1.47
11927, 17.01, 0.93, 60, 693.64, 1.47
11975, 17.01, 0.93, 60, 693.64, 1.47
12016, 17.02, 0.93, 61, 693.90, 1.47
12061, 17.02, 0.93, 61, 693.90, 1.47
12106, 17.03, 0.93, 61, 693.64, 1.52
12150, 17.03, 0.93, 61, 693.64, 1.52
12195, 17.04, 0.93, 61, 693.64, 1.52
12241, 17.04, 0.93, 61, 693.64, 1.52
12285, 17.04, 0.93, 61, 693.64, 1.56
12330, 17.05, 0.93, 61, 693.64, 1.56
12375, 17.05, 0.93, 61, 693.64, 1.56
12419, 17.07, 0.93, 61, 693.82, 1.56
12464, 17.07, 0.93, 61, 693.82, 1.61
12509, 17.09, 0.93, 61, 693.46, 1.61
12553, 17.09, 0.93, 61, 693.46, 1.61
12598, 17.09, 0.93, 61, 693.37, 1.66
12643, 17.09, 0.93, 61, 693.37, 1.66
12687, 17.10, 0.93, 61, 693.55, 1.66
12732, 17.10, 0.93, 61, 693.55, 1.66
12777, 17.11, 0.93, 61, 693.90, 1.71
12821, 17.11, 0.93, 61, 693.90, 1.71
12866, 17.12, 0.93, 61, 693.90, 1.71
12911, 17.12, 0.93, 61, 693.90, 1.71
12955, 17.12, 0.93, 61, 693.90, 1.71
13000, 17.13, 0.93, 61, 693.90, 1.71
13045, 17.13, 0.93, 61, 693.90, 1.71
13089, 17.15, 0.93, 61, 693.82, 1.71
13134, 17.15, 0.93, 61, 693.82, 1.71
13180, 17.16, 0.93, 61, 693.90, 1.71
13224, 17.16, 0.93, 61, 693.90, 1.71
13269, 17.17, 0.93, 61, 694.08, 1.71
13314, 17.17, 0.93, 61, 694.08, 1.71
13358, 17.17, 0.93, 61, 693.55, 1.71
13403, 17.17, 0.93, 61, 693.55, 1.71
13448, 17.18, 0.93, 61, 693.64, 1.71
13492, 17.18, 0.93, 61, 693.64, 1.71
13537, 17.18, 0.93, 61, 693.46, 1.71
13582, 17.19, 0.93, 61, 693.37, 1.71
13626, 17.19, 0.93, 61, 693.37, 1.76
13671, 17.20, 0.93, 61, 693.46, 1.76
13716, 17.20, 0.93, 61, 693.46, 1.76
13760, 17.22, 0.93, 61, 693.46, 1.76
13805, 17.22, 0.93, 61, 693.46, 1.76
13850, 17.22, 0.93, 61, 693.28, 1.76
13894, 17.22, 0.93, 61, 693.28, 1.76
13939, 17.23, 0.93, 61, 693.64, 1.76
13984, 17.23, 0.93, 61, 693.64, 1.76
14028, 17.24, 0.93, 61, 693.46, 1.76
14073, 17.24, 0.93, 61, 693.46, 1.76
14119, 17.25, 0.93, 61, 693.64, 1.76
14163, 17.25, 0.93, 61, 693.64, 1.76
14208, 17.25, 0.93, 61, 693.64, 1.76
14253, 17.26, 0.93, 61, 693.73, 1.76
14297, 17.26, 0.93, 61, 693.73, 1.81
14342, 17.27, 0.93, 61, 693.55, 1.81
14387, 17.27, 0.93, 61, 693.55, 1.81
14431, 17.28, 0.93, 61, 693.55, 1.81
14476, 17.28, 0.93, 61, 693.55, 1.81
14521, 17.27, 0.93, 60, 693.64, 1.81
14565, 17.27, 0.93, 60, 693.64, 1.81
14610, 17.29, 0.93, 60, 693.64, 1.86
14655, 17.29, 0.93, 60, 693.64, 1.86
14699, 17.29, 0.93, 60, 693.82, 1.86
14744, 17.29, 0.93, 60, 693.82, 1.91
14789, 17.29, 0.93, 60, 693.82, 1.86
14833, 17.30, 0.93, 60, 693.82, 1.91
14878, 17.30, 0.93, 60, 693.82, 1.86
14923, 17.31, 0.93, 60, 693.73, 1.86
14968, 17.31, 0.93, 60, 693.73, 1.86
15013, 17.32, 0.93, 60, 693.64, 1.86
15058, 17.32, 0.93, 60, 693.64, 1.86
15103, 17.33, 0.93, 60, 693.55, 1.86
15147, 17.33, 0.93, 60, 693.55, 1.86
15192, 17.33, 0.93, 60, 693.73, 1.86
15251, 17.33, 0.93, 60, 693.73, 1.86
15281, 17.34, 0.93, 60, 693.73, 1.86
15326, 17.34, 0.93, 60, 693.73, 1.86
15371, 17.35, 0.93, 60, 693.64, 1.86
15415, 17.35, 0.93, 60, 693.64, 1.86
15460, 17.35, 0.93, 60, 693.64, 1.86
15505, 17.36, 0.93, 60, 693.55, 1.86
15549, 17.36, 0.93, 60, 693.55, 1.86
15594, 17.37, 0.93, 60, 693.64, 1.86
15639, 17.37, 0.93, 60, 693.64, 1.86
15683, 17.37, 0.93, 60, 693.64, 1.86
15728, 17.37, 0.93, 60, 693.64, 1.86
15773, 17.37, 0.93, 60, 693.73, 1.86
15817, 17.37, 0.93, 60, 693.73, 1.86
15862, 17.38, 0.93, 60, 693.99, 1.86
15907, 17.38, 0.93, 60, 693.99, 1.86
15952, 17.40, 0.93, 60, 693.90, 1.86
15997, 17.40, 0.93, 60, 693.90, 1.86
16042, 17.40, 0.93, 60, 693.82, 1.86
16086, 17.40, 0.93, 60, 693.82, 1.86
16131, 17.40, 0.93, 60, 693.82, 1.86
16176, 17.40, 0.93, 60, 693.90, 1.86
16220, 17.40, 0.93, 60, 693.90, 1.91
16265, 17.42, 0.93, 60, 693.64, 1.86
16310, 17.42, 0.93, 60, 693.64, 1.91
16354, 17.42, 0.93, 60, 693.90, 1.91
16399, 17.42, 0.93, 60, 693.90, 1.91
16444, 17.42, 0.93, 60, 693.82, 1.91
16488, 17.42, 0.93, 60, 693.82, 1.91
16533, 17.43, 0.93, 60, 693.82, 1.91
16578, 17.43, 0.93, 60, 693.82, 1.91
16622, 17.43, 0.93, 60, 693.99, 1.91
16667, 17.43, 0.93, 60, 693.99, 1.91
16712, 17.43, 0.93, 60, 693.99, 1.91
16756, 17.44, 0.93, 60, 693.90, 1.91
16801, 17.44, 0.93, 60, 693.90, 1.91
16846, 17.45, 0.93, 59, 693.82, 1.91
16891, 17.45, 0.93, 59, 693.82, 1.91
16936, 17.46, 0.93, 59, 693.73, 1.91
16981, 17.46, 0.93, 59, 693.73, 1.91
17025, 17.46, 0.93, 59, 693.82, 1.91
17070, 17.46, 0.93, 59, 693.82, 1.96
17115, 17.46, 0.93, 59, 693.82, 1.96
17159, 17.46, 0.93, 59, 693.82, 1.91
17204, 17.46, 0.93, 59, 693.82, 1.91
17249, 17.46, 0.93, 59, 693.82, 1.91
17293, 17.46, 0.93, 59, 693.90, 1.91
17338, 17.46, 0.93, 59, 693.90, 1.91
17383, 17.46, 0.93, 59, 693.90, 1.91
17427, 17.47, 0.93, 59, 694.08, 1.91
17472, 17.47, 0.93, 59, 694.08, 1.91
17517, 17.48, 0.93, 59, 693.99, 1.91
17561, 17.48, 0.93, 59, 693.99, 1.91
17606, 17.48, 0.93, 59, 694.17, 1.91
17651, 17.48, 0.93, 59, 694.17, 1.91
17695, 17.49, 0.93, 59, 693.99, 1.91
17740, 17.49, 0.93, 59, 693.99, 1.91
17785, 17.50, 0.93, 59, 693.90, 1.91
17831, 17.50, 0.93, 59, 693.90, 1.91
17875, 17.50, 0.93, 58, 693.90, 1.91
17920, 17.50, 0.93, 58, 693.90, 1.91
17965, 17.50, 0.93, 58, 693.90, 1.91
18009, 17.51, 0.93, 58, 694.17, 1.91
18054, 17.51, 0.93, 58, 694.17, 1.96
18099, 17.53, 0.93, 58, 693.73, 1.91
18143, 17.53, 0.93, 58, 693.73, 1.96
18188, 17.53, 0.93, 58, 693.99, 1.96
18233, 17.53, 0.93, 58, 693.99, 1.96
18277, 17.53, 0.93, 58, 694.08, 1.96
18322, 17.53, 0.93, 58, 694.08, 1.96
18367, 17.54, 0.93, 58, 693.99, 1.96
18411, 17.54, 0.93, 58, 693.99, 1.96
18456, 17.54, 0.93, 58, 694.08, 2.00
18501, 17.54, 0.93, 58, 694.08, 2.00
18545, 17.54, 0.93, 58, 694.08, 2.00
18590, 17.54, 0.93, 58, 694.08, 2.00
18635, 17.54, 0.93, 58, 694.08, 2.00
18679, 17.56, 0.93, 58, 694.17, 2.05
18725, 17.56, 0.93, 58, 694.17, 2.10
18770, 17.57, 0.93, 58, 694.08, 2.15
18814, 17.57, 0.93, 58, 694.08, 2.39
18859, 17.57, 0.93, 58, 694.17, 2.64
18904, 17.57, 0.93, 58, 694.17, 2.88
18948, 17.58, 0.93, 58, 694.26, 3.03
18993, 17.58, 0.93, 58, 694.26, 3.08
19038, 17.60, 0.93, 58, 693.99, 3.18
19082, 17.60, 0.93, 58, 693.99, 3.23
19127, 17.60, 0.93, 57, 694.35, 3.32
19172, 17.60, 0.93, 57, 694.35, 3.32
19216, 17.60, 0.93, 57, 694.35, 3.32
19261, 17.61, 0.93, 57, 694.35, 3.32
19306, 17.61, 0.93, 57, 694.35, 3.32
19350, 17.63, 0.93, 57, 694.26, 3.37
19395, 17.63, 0.93, 57, 694.26, 3.37
19440, 17.64, 0.93, 57, 694.08, 3.37
19484, 17.64, 0.93, 57, 694.08, 3.37
19529, 17.63, 0.93, 57, 694.35, 3.37
19574, 17.63, 0.93, 57, 694.35, 3.37
19618, 17.64, 0.93, 57, 694.26, 3.37
19664, 17.64, 0.93, 57, 694.26, 3.37
19709, 17.65, 0.93, 57, 694.53, 3.37
19753, 17.65, 0.93, 57, 694.53, 3.32
19798, 17.66, 0.93, 57, 693.99, 3.37
19843, 17.66, 0.93, 57, 693.99, 3.37
19887, 17.66, 0.93, 57, 693.99, 3.32
19932, 17.66, 0.93, 58, 694.17, 3.32
19977, 17.66, 0.93, 58, 694.17, 3.32
20021, 17.68, 0.93, 57, 693.90, 3.32
20066, 17.68, 0.93, 57, 693.90, 3.32
20111, 17.68, 0.93, 57, 693.90, 3.32
20155, 17.68, 0.93, 57, 693.90, 3.32
20200, 17.68, 0.93, 57, 694.26, 3.32
20245, 17.68, 0.93, 57, 694.26, 3.32
20289, 17.69, 0.93, 57, 694.17, 3.32
20334, 17.69, 0.93, 57, 694.17, 3.32
20379, 17.69, 0.93, 57, 694.08, 3.32
20423, 17.69, 0.93, 57, 694.08, 3.37
20468, 17.69, 0.93, 57, 694.08, 3.32
20513, 17.69, 0.93, 57, 694.35, 3.32
20557, 17.69, 0.93, 57, 694.35, 3.32
20603, 17.70, 0.93, 57, 694.08, 3.32
20648, 17.70, 0.93, 57, 694.08, 3.32
20693, 17.70, 0.93, 57, 694.17, 3.27
20737, 17.70, 0.93, 57, 694.17, 3.27
20782, 17.69, 0.93, 57, 693.90, 3.27
20827, 17.69, 0.93, 57, 693.90, 3.27
20871, 17.70, 0.93, 57, 694.17, 3.23
20916, 17.70, 0.93, 57, 694.17, 3.23
20961, 17.69, 0.93, 57, 693.99, 3.18
21005, 17.69, 0.93, 57, 693.99, 3.13
21050, 17.69, 0.93, 56, 693.90, 3.03
21095, 17.69, 0.93, 56, 693.90, 2.83
21139, 17.69, 0.93, 56, 693.90, 2.79
21184, 17.68, 0.93, 56, 693.99, 2.74
21229, 17.68, 0.93, 56, 693.99, 2.79
21273, 17.68, 0.93, 56, 693.90, 2.74
21318, 17.68, 0.93, 56, 693.90, 2.93
21363, 17.68, 0.93, 56, 693.99, 3.03
21407, 17.68, 0.93, 56, 693.99, 3.08
21452, 17.67, 0.93, 56, 693.64, 3.03
21497, 17.67, 0.93, 56, 693.64, 2.88
21542, 17.67, 0.93, 56, 693.99, 2.74
21587, 17.67, 0.93, 56, 693.99, 2.54
21632, 17.66, 0.93, 56, 694.71, 2.44
21676, 17.66, 0.93, 56, 694.71, 2.39
21721, 17.66, 0.93, 56, 694.71, 2.30
21766, 17.65, 0.93, 56, 694.71, 2.35
21810, 17.65, 0.93, 56, 694.71, 2.39
21855, 17.64, 0.93, 56, 694.17, 2.25
21900, 17.64, 0.93, 56, 694.17, 2.39
21944, 17.63, 0.93, 56, 694.35, 2.30
21989, 17.63, 0.93, 56, 694.35, 2.20
22034, 17.62, 0.93, 56, 694.97, 2.15
22078, 17.62, 0.93, 56, 694.97, 2.25
22123, 17.61, 0.93, 56, 694.26, 2.20
22168, 17.61, 0.93, 56, 694.26, 2.25
22212, 17.60, 0.93, 56, 694.97, 2.30
22257, 17.60, 0.93, 56, 694.97, 2.20
22302, 17.59, 0.93, 55, 694.89, 2.15
22346, 17.59, 0.93, 55, 694.89, 2.15
22391, 17.59, 0.93, 55, 694.89, 2.15
22437, 17.58, 0.93, 55, 694.53, 2.10
22481, 17.58, 0.93, 55, 694.53, 2.15
22526, 17.58, 0.93, 55, 694.44, 2.15
22571, 17.58, 0.93, 55, 694.44, 2.00
22615, 17.56, 0.93, 55, 694.26, 1.96
22660, 17.56, 0.93, 55, 694.26, 1.91
22705, 17.56, 0.93, 55, 694.26, 2.00
22749, 17.56, 0.93, 55, 694.26, 1.91
22794, 17.54, 0.93, 55, 694.97, 1.91
22839, 17.54, 0.93, 55, 694.97, 2.10
22883, 17.53, 0.93, 55, 694.62, 2.30
22928, 17.53, 0.93, 55, 694.62, 2.30
22973, 17.53, 0.93, 55, 694.62, 2.20
23017, 17.53, 0.93, 55, 694.08, 2.25
23062, 17.53, 0.93, 55, 694.08, 2.25
23107, 17.53, 0.93, 55, 694.44, 2.39
23151, 17.53, 0.93, 55, 694.44, 2.35
23196, 17.52, 0.93, 55, 694.08, 2.20
23241, 17.52, 0.93, 55, 694.08, 2.05
23285, 17.52, 0.93, 55, 694.97, 2.05
23330, 17.52, 0.93, 55, 694.97, 2.10
23376, 17.51, 0.93, 55, 694.89, 2.15
23424, 17.51, 0.93, 55, 694.89, 2.20
23465, 17.51, 0.93, 54, 694.62, 2.35
23510, 17.51, 0.93, 54, 694.62, 2.10
23555, 17.50, 0.93, 54, 694.89, 2.30
23599, 17.50, 0.93, 54, 694.89, 2.49
23644, 17.50, 0.93, 54, 694.89, 2.54
